Uniprot,Gene description,Organ,GO
P03950,Angiogenin,Liver,GO:0015629;GO:0032311;GO:0005604;GO:0005694;GO:0005737;GO:0010494;GO:0005829;GO:0030139;GO:0005576;GO:0005615;GO:0030426;GO:0043025;GO:0005730;GO:0005634;GO:0003779;GO:0005507;GO:0003677;GO:0004519;GO:0008201;GO:0042277;GO:0042803;GO:0048018;GO:0043022;GO:0004521;GO:0004540;GO:0019843;GO:0005102;GO:0004549;GO:0030041;GO:0001525;GO:0019731;GO:0061844;GO:0007154;GO:0016477;GO:0050830;GO:0071425;GO:0042592;GO:0045087;GO:0043066;GO:0048662;GO:0032055;GO:0001556;GO:0001541;GO:0001890;GO:0001938;GO:0042327;GO:0050714;GO:0009725;GO:0001666;GO:0009303;GO:0007165;GO:0023052;GO:0034063;GO:0016078
P05062,"Aldolase, fructose-bisphosphate B",Liver,GO:0034451;GO:0005829;GO:0070062;GO:0005815;GO:0051117;GO:0008092;GO:0070061;GO:0061609;GO:0004332;GO:0042802;GO:0060090;GO:0030388;GO:0061624;GO:0006000;GO:0006094;GO:0006096;GO:0006116;GO:1905856;GO:0032781;GO:0070072
P07307,Asialoglycoprotein receptor 2,Liver,GO:0044322;GO:0009897;GO:0048471;GO:0005886;GO:0004873;GO:0005537;GO:0042806;GO:0038187;GO:0007166;GO:0006897;GO:0006955
Q14916,Solute carrier family 17 member 1,Liver,GO:0016324;GO:0016020;GO:0005886;GO:0005436;GO:0022857;GO:0006820;GO:0006811;GO:0035435;GO:0006817;GO:0044341;GO:0046415;GO:0015747
P48775,"Tryptophan 2,3-dioxygenase",Liver,GO:0005829;GO:0016597;GO:0020037;GO:0042802;GO:0046872;GO:0019825;GO:0004833;GO:0051289;GO:1904842;GO:0019442;GO:0019441;GO:0006568
O15467,C-C motif chemokine ligand 16,Liver,GO:0005576;GO:0005615;GO:0048020;GO:0042056;GO:0008009;GO:0061844;GO:0007154;GO:0007267;GO:0070098;GO:0006935;GO:0048245;GO:0006954;GO:0030335
Q96PD5,Peptidoglycan recognition protein 2,Liver,GO:0070062;GO:0005576;GO:0016020;GO:0008745;GO:0042834;GO:0016019;GO:0008270;GO:0051701;GO:0042742;GO:0050830;GO:0016045;GO:0006955;GO:0045087;GO:0032827;GO:0032689;GO:0001519;GO:0009253;GO:0050727
P01009,Serpin family A member 1,Liver,GO:0062023;GO:0030134;GO:0005783;GO:0005788;GO:0033116;GO:0070062;GO:0005576;GO:0005615;GO:1904813;GO:0005794;GO:0043231;GO:0031093;GO:0042802;GO:0002020;GO:0004867;GO:0006953;GO:0007596
Q9BYV1,Alanine--glyoxylate aminotransferase 2,Liver,GO:0005759;GO:0005739;GO:0047305;GO:0008453;GO:0016223;GO:0030170;GO:0019265;GO:0009436;GO:0019481;GO:2001299;GO:0045429
P35218,Carbonic anhydrase 5A,Liver,GO:0005737;GO:0005759;GO:0005739;GO:0004089;GO:0008270;GO:0006730
P49895,Iodothyronine deiodinase 1,Liver,GO:0005789;GO:0005886;GO:0008430;GO:0004800;GO:0006520;GO:0042446;GO:0006590;GO:0042403
P11245,N-acetyltransferase 2,Liver,GO:0005829;GO:0004060;GO:0046990;GO:0006805
P07306,Asialoglycoprotein receptor 1,Liver,GO:0009897;GO:0005576;GO:0005886;GO:0004873;GO:0005537;GO:0042806;GO:0042802;GO:0046872;GO:0038187;GO:0006955;GO:0006898
Q14032,Bile acid-CoA:amino acid N-acyltransferase,Liver,GO:0005829;GO:0043231;GO:0005782;GO:0005777;GO:0016746;GO:0052689;GO:0033882;GO:0047617;GO:0047963;GO:0052816;GO:0052815;GO:0016410;GO:0052817;GO:0006637;GO:0031100;GO:0006699;GO:0002152;GO:0008206;GO:0006631;GO:0006544;GO:0001889;GO:0019530
P31513,Flavin containing dimethylaniline monoxygenase 3,Liver,GO:0005789;GO:0043231;GO:0047638;GO:0050660;GO:0047822;GO:0004499;GO:0050661;GO:0034899;GO:0042412
P04070,"Protein C, inactivator of coagulation factors Va and VIIIa",Liver,GO:0005783;GO:0005788;GO:0005576;GO:0005615;GO:0005794;GO:0005796;GO:0005509;GO:0004252;GO:0007596;GO:0043066;GO:0030195;GO:0050819;GO:0050728;GO:1903142;GO:0006508
Q14117,Dihydropyrimidinase,Liver,GO:0005829;GO:0070062;GO:0004157;GO:0042802;GO:0051219;GO:0008270;GO:0006248;GO:0006249;GO:0046079;GO:0006208;GO:0006210;GO:0046050;GO:0006212
P20813,Cytochrome P450 family 2 subfamily B member 6,Liver,GO:0005737;GO:0005789;GO:0043231;GO:0062188;GO:0062189;GO:0062187;GO:0008392;GO:0101021;GO:0020037;GO:0005506;GO:0004497;GO:0016712;GO:0008390;GO:0062184;GO:0019373;GO:0042180;GO:0008202;GO:0042178;GO:0006805
Q14624,Inter-alpha-trypsin inhibitor heavy chain 4,Liver,GO:0072562;GO:0062023;GO:0070062;GO:0005576;GO:0005886;GO:0031089;GO:0004866;GO:0004867;GO:0006953;GO:0030212;GO:0034097
P49638,Alpha tocopherol transfer protein,Liver,GO:0005829;GO:0005770;GO:0120013;GO:1902936;GO:0043325;GO:0005546;GO:0008431;GO:0001892;GO:0120009;GO:0006629;GO:0090212;GO:1900223;GO:0009636;GO:0042360;GO:0051180
Q8WYK0,Acyl-CoA thioesterase 12,Liver,GO:0005737;GO:0005829;GO:0045171;GO:0005654;GO:0003986;GO:0005524;GO:0052689;GO:0042802;GO:0008289;GO:0006084;GO:0006637;GO:0006631
P24462,Cytochrome P450 family 3 subfamily A member 7,Liver,GO:0005789;GO:0062183;GO:0101020;GO:0101021;GO:0020037;GO:0005506;GO:0004497;GO:0016712;GO:0019825;GO:0008401;GO:0008395;GO:0050649;GO:0008210;GO:0002933;GO:0070989;GO:0042573;GO:0042572;GO:0006694;GO:0008202;GO:0006805
P20742,PZP alpha-2-macroglobulin like,Liver,GO:0072562;GO:0070062;GO:0005576;GO:0005615;GO:0004866;GO:0002020;GO:0004867;GO:0007565
Q9UF12,Proline dehydrogenase 2,Liver,GO:0005743;GO:0005739;GO:0071949;GO:0016645;GO:0004657;GO:0006562;GO:0010133
Q6ZMH5,Solute carrier family 39 member 5,Liver,GO:0016323;GO:0070062;GO:0005886;GO:0140410;GO:0005385;GO:0030509;GO:0034224;GO:0001654;GO:0070315;GO:0030003;GO:0061351;GO:0048026;GO:0071578;GO:0071577;GO:0006829
P08319,"Alcohol dehydrogenase 4 (class II), pi polypeptide",Liver,GO:0005829;GO:0005654;GO:0004022;GO:0004032;GO:0005503;GO:0004745;GO:0018479;GO:0051287;GO:0003960;GO:0019841;GO:0051903;GO:0008270;GO:0046164;GO:0006066;GO:0006081;GO:0006067;GO:0010430;GO:0046294;GO:1901661;GO:0001523;GO:0042572
P01031,Complement C5,Liver,GO:0070062;GO:0005576;GO:0005615;GO:0005579;GO:0008009;GO:0004866;GO:0005102;GO:0007166;GO:0006935;GO:0006957;GO:0006958;GO:0007186;GO:0006954;GO:0031640;GO:0010760;GO:0032722;GO:0010575
Q969I3,Glycine-N-acyltransferase like 1,Liver,GO:0005739;GO:0047946;GO:0047961;GO:0006541
P54840,Glycogen synthase 2,Liver,GO:0005938;GO:0030864;GO:0005737;GO:0005856;GO:0005829;GO:0004373;GO:0061547;GO:0005978;GO:0009749
Q8IVM8,Solute carrier family 22 member 9,Liver,GO:0016323;GO:0008514;GO:0015636;GO:0015347;GO:0009914;GO:0015711;GO:0015913;GO:0043252
P11150,"Lipase C, hepatic type",Liver,GO:0005788;GO:0005576;GO:0005615;GO:0034364;GO:0034185;GO:0008201;GO:0004465;GO:0030169;GO:0004622;GO:0052739;GO:0008970;GO:0004620;GO:0004806;GO:0042632;GO:0008203;GO:0034382;GO:0006633;GO:0034375;GO:0034373;GO:0034374;GO:0034638;GO:0043691;GO:0019433;GO:0070328;GO:0034372
Q9UNU6,Cytochrome P450 family 8 subfamily B member 1,Liver,GO:0005789;GO:0033779;GO:0033778;GO:0020037;GO:0005506;GO:0019825;GO:0008397;GO:0006699;GO:0045797;GO:0070723;GO:0031667;GO:0016125
P03952,Kallikrein B1,Liver,GO:0070062;GO:0005576;GO:0005615;GO:0005886;GO:0004252;GO:0007596;GO:0002542;GO:0042730;GO:0031639;GO:0051919;GO:0006508;GO:0031638
O43174,Cytochrome P450 family 26 subfamily A member 1,Liver,GO:0005789;GO:0062183;GO:0062182;GO:0020037;GO:0005506;GO:0004497;GO:0016709;GO:0019825;GO:0008401;GO:0001972;GO:0007417;GO:0001822;GO:0048387;GO:0032526;GO:0033189;GO:0034653;GO:0042573;GO:0006766;GO:0006805
P10635,Cytochrome P450 family 2 subfamily D member 6,Liver,GO:0005737;GO:0005783;GO:0005789;GO:0043231;GO:0005739;GO:0062188;GO:0062189;GO:0062187;GO:0020037;GO:0005506;GO:0004497;GO:0016491;GO:0016712;GO:0009822;GO:0009820;GO:0019369;GO:0008203;GO:0009804;GO:0008210;GO:0033076;GO:0042759;GO:0016098;GO:0051100;GO:0090350;GO:0070989;GO:0042572;GO:0008202;GO:0042178;GO:0006805
Q9UGM5,Fetuin B,Liver,GO:0070062;GO:0005576;GO:0004869;GO:0008191;GO:0007339;GO:0010951;GO:0007338
O95500,Claudin 14,Liver,GO:0005923;GO:0005783;GO:0005886;GO:0042802;GO:0005198;GO:0070830;GO:0016338;GO:0007155;GO:0065003
O14756,Hydroxysteroid 17-beta dehydrogenase 6,Liver,GO:0031901;GO:0005783;GO:0043231;GO:0047024;GO:0004745;GO:0047044;GO:0047023;GO:0003824;GO:0009055;GO:0004303;GO:0016491;GO:0047045;GO:0047035;GO:0006702;GO:0006710;GO:0062175;GO:0042572;GO:0008202
P22309,UDP glucuronosyltransferase family 1 member A1,Liver,GO:0070069;GO:0005783;GO:0034663;GO:0005789;GO:0048471;GO:0005886;GO:0019899;GO:0004857;GO:0015020;GO:0046982;GO:0042803;GO:0001972;GO:0005496;GO:0006953;GO:0031100;GO:0006789;GO:0070980;GO:0052695;GO:0071392;GO:0071361;GO:0071385;GO:0008210;GO:0051552;GO:0052696;GO:0001889;GO:2001030;GO:0045922;GO:0045939;GO:0032496;GO:0007584;GO:0042594;GO:0042573;GO:0008202;GO:0052697;GO:0006805
Q9H2A2,Aldehyde dehydrogenase 8 family member A1,Liver,GO:0005829;GO:0070062;GO:0047102;GO:0001758;GO:0042904;GO:0097053;GO:0042574;GO:0042573
P02656,Apolipoprotein C3,Liver,GO:0042627;GO:0062023;GO:0005769;GO:0070062;GO:0005576;GO:0005615;GO:0034363;GO:0034366;GO:0034361;GO:0015485;GO:0030234;GO:0070653;GO:0055102;GO:0005543;GO:0033344;GO:0042632;GO:0034382;GO:0007186;GO:0034375;GO:0042157;GO:0060621;GO:0045717;GO:0010987;GO:0050995;GO:0045833;GO:0051005;GO:0010989;GO:0048261;GO:0010897;GO:0010916;GO:0010903;GO:0033700;GO:0032489;GO:0043691;GO:0019433;GO:0070328;GO:0006641;GO:0034379
Q9Y2P5,Solute carrier family 27 member 5,Liver,GO:0009925;GO:0005783;GO:0005789;GO:0005886;GO:0032991;GO:0005524;GO:0047747;GO:0005324;GO:0004467;GO:0016491;GO:0044877;GO:0031957;GO:0015721;GO:0006699;GO:0008206;GO:0051649;GO:0046951;GO:0015911;GO:0044539;GO:0001676;GO:0006642;GO:0000038
P18428,Lipopolysaccharide binding protein,Liver,GO:0009986;GO:0070062;GO:0005576;GO:0005615;GO:0016020;GO:0015026;GO:0071723;GO:0001530;GO:0070891;GO:0005102;GO:0006953;GO:0002752;GO:0006968;GO:0071222;GO:0071223;GO:0050829;GO:0050830;GO:0032490;GO:0045087;GO:0002232;GO:0015920;GO:0031663;GO:0002281;GO:0032720;GO:0030593;GO:0008228;GO:0032722;GO:0032755;GO:0032757;GO:0043032;GO:0090023;GO:0060265;GO:0034145;GO:0032760;GO:0032496
Q969E1,Liver enriched antimicrobial peptide 2,Liver,GO:0005576;GO:0042742
Q00266,Methionine adenosyltransferase 1A,Liver,GO:0005829;GO:0048269;GO:0005524;GO:0042802;GO:0046872;GO:0004478;GO:0009087;GO:0006730;GO:0051289;GO:0006556
O60809,PRAME family member 10,Liver,GO:0031462;GO:0005737;GO:1990756;GO:0043066;GO:0045596;GO:0045892;GO:0008284;GO:0043161
P20132,Serine dehydratase,Liver,GO:0005829;GO:0005739;GO:0003941;GO:0042803;GO:0030170;GO:0004794;GO:0006094;GO:0009097;GO:0006565;GO:0006629;GO:0042866;GO:0006567
P17735,Tyrosine aminotransferase,Liver,GO:0005829;GO:0016597;GO:0042802;GO:0004838;GO:0030170;GO:0006103;GO:0009058;GO:0006536;GO:0006559;GO:0071548;GO:0046689;GO:0006979;GO:0006572
O75445,Usherin,Liver,GO:0016324;GO:0005604;GO:0036064;GO:0005737;GO:0005576;GO:1990075;GO:0032391;GO:0001917;GO:0002141;GO:0002142;GO:0032421;GO:0060171;GO:1990696;GO:0005518;GO:0042802;GO:0017022;GO:0051649;GO:0045184;GO:0035315;GO:0042491;GO:0060113;GO:0048496;GO:0045494;GO:0050953;GO:0007605;GO:0007601
Q8TDX5,Aminocarboxymuconate semialdehyde decarboxylase,Liver,GO:0005737;GO:0005829;GO:0001760;GO:0016787;GO:0008270;GO:1904985;GO:1905004;GO:1905012;GO:0019748;GO:0006569
P00326,"Alcohol dehydrogenase 1C (class I), gamma polypeptide",Liver,GO:0005829;GO:0005654;GO:0005886;GO:0004022;GO:0004745;GO:0008270;GO:0042573;GO:0042572
Q9Y2D1,Activating transcription factor 5,Liver,GO:0005813;GO:0000785;GO:0005829;GO:0005654;GO:0005634;GO:0090575;GO:0003682;GO:0001228;GO:0003700;GO:0000981;GO:0019900;GO:0000977;GO:0043565;GO:0000976;GO:0015631;GO:0021930;GO:0007623;GO:0045444;GO:0035264;GO:0043066;GO:1902750;GO:0008285;GO:0045892;GO:0021891;GO:0045893;GO:0045944;GO:0009791;GO:0046605;GO:0006355;GO:0006357
P02750,Leucine rich alpha-2-glycoprotein 1,Liver,GO:0070062;GO:0005576;GO:0005615;GO:1904813;GO:0043231;GO:0016020;GO:0035580;GO:1904724;GO:0034713;GO:0005114;GO:0050873;GO:0051546;GO:0061756;GO:0045766;GO:0001938;GO:0060054;GO:0010718;GO:0010838;GO:0030511;GO:0009617;GO:0035313
P55157,Microsomal triglyceride transfer protein,Liver,GO:0016323;GO:0031526;GO:0005829;GO:0005783;GO:0005788;GO:0005794;GO:0031528;GO:0043235;GO:0031982;GO:0034185;GO:1902388;GO:0120020;GO:0008289;GO:0005319;GO:0120019;GO:1904121;GO:0120014;GO:0005548;GO:0046982;GO:0044877;GO:0140344;GO:0042632;GO:0034378;GO:0007623;GO:0051649;GO:0006629;GO:0042157;GO:0042953;GO:0034374;GO:0015914;GO:0034377;GO:0009306;GO:0051592;GO:0006641;GO:0034197;GO:0034379
O00337,Solute carrier family 28 member 1,Liver,GO:0016324;GO:0031526;GO:0005829;GO:0016607;GO:0005886;GO:1901474;GO:0015212;GO:0005415;GO:0005345;GO:0015389;GO:0015213;GO:0045117;GO:0015861;GO:0180015;GO:1901642;GO:1904823;GO:0015855;GO:0072531;GO:0015862
P0DTE5,UDP glucuronosyltransferase family 2 member A2,Liver,GO:0005789;GO:0015020;GO:0008206;GO:0052695
P16662,UDP glucuronosyltransferase family 2 member B7,Liver,GO:0005789;GO:0016020;GO:0015020;GO:0008209;GO:0052695;GO:0008210;GO:0006629;GO:0006805
P00751,Complement factor B,Liver,GO:0072562;GO:0070062;GO:0005576;GO:0005615;GO:0005886;GO:0001848;GO:0004252;GO:0006956;GO:0006957;GO:0006508;GO:0009617
P11712,Cytochrome P450 family 2 subfamily C member 9,Liver,GO:0005737;GO:0005789;GO:0043231;GO:0005886;GO:0052741;GO:0018675;GO:0018676;GO:0008405;GO:0008404;GO:0008392;GO:0034875;GO:0020037;GO:0005506;GO:0004497;GO:0016491;GO:0016712;GO:0008395;GO:0043603;GO:0008203;GO:0019373;GO:0008210;GO:0046456;GO:0042759;GO:0032787;GO:0016098;GO:0097267;GO:0070989;GO:0008202;GO:0019627;GO:0042178;GO:0006805
O15442,Metallophosphoesterase domain containing 1,Liver,GO:0016787
Q15166,Paraoxonase 3,Liver,GO:0005789;GO:0070062;GO:0005576;GO:0005615;GO:0102007;GO:0004063;GO:0004064;GO:0046872;GO:0042803;GO:0046395;GO:0051649;GO:1901335;GO:0032929;GO:2001038;GO:0003096;GO:0009636
P0DJI8,Serum amyloid A1,Liver,GO:0005881;GO:0071682;GO:0070062;GO:0005576;GO:0034364;GO:0001664;GO:0008201;GO:0006953;GO:0048247;GO:0048246;GO:0050728;GO:0030593;GO:0030168;GO:0045785;GO:0001819;GO:0007204;GO:0032732;GO:0050708
P0DJI9,Serum amyloid A2,Liver,GO:0070062;GO:0034364;GO:0006953
Q3SYC2,Monoacylglycerol O-acyltransferase 2,Liver,GO:0005783;GO:0005789;GO:1990578;GO:0003846;GO:0016407;GO:0004144;GO:0006651;GO:0006071;GO:0050892;GO:0006640;GO:0019432
P07438,Metallothionein 1B,Liver,GO:0005737;GO:0005634;GO:0046872;GO:0008270;GO:0071276;GO:0071280;GO:0071294;GO:0010273;GO:0006882;GO:0045926
P02753,Retinol binding protein 4,Liver,GO:0070062;GO:0005576;GO:0005615;GO:0016918;GO:0019841;GO:0034632;GO:0048738;GO:0048562;GO:0060059;GO:0048706;GO:0001654;GO:0048807;GO:0006094;GO:0042593;GO:0007507;GO:0060347;GO:0030324;GO:0030277;GO:0060044;GO:0002639;GO:0032024;GO:0032526;GO:0042572;GO:0034633;GO:0060157;GO:0060065;GO:0060068;GO:0007601
Q9NPD5,Solute carrier organic anion transporter family member 1B3,Liver,GO:0009925;GO:0016323;GO:0005886;GO:0015125;GO:0008514;GO:0004867;GO:0015347;GO:0015721;GO:0042167;GO:0006811;GO:0015711;GO:0043252;GO:0006805
P07360,Complement C8 gamma chain,Liver,GO:0072562;GO:0070062;GO:0005576;GO:0005579;GO:0005886;GO:0001848;GO:0044877;GO:0019841;GO:0006957;GO:0006958;GO:0031640;GO:0050778
Q9UI17,Dimethylglycine dehydrogenase,Liver,GO:0005737;GO:0005759;GO:0005739;GO:0047865;GO:0009055;GO:0003723;GO:0006579;GO:0042426;GO:0019695
P47871,Glucagon receptor,Liver,GO:0005768;GO:0016020;GO:0005886;GO:0004967;GO:0005085;GO:0017046;GO:0007189;GO:0007188;GO:0007166;GO:0071377;GO:0009267;GO:0006887;GO:0006091;GO:0042593;GO:0009755;GO:0010628;GO:0008217;GO:0070873;GO:0007584;GO:0042594
P08185,Serpin family A member 6,Liver,GO:0070062;GO:0005576;GO:0005615;GO:0004867;GO:0005496;GO:0008211
P17516,Aldo-keto reductase family 1 member C4,Liver,GO:0005737;GO:0005829;GO:0070062;GO:0047024;GO:0004033;GO:0004032;GO:0047044;GO:0047023;GO:0032052;GO:0015125;GO:0047743;GO:0009055;GO:0004303;GO:0047086;GO:0016655;GO:0001758;GO:0047045;GO:0047035;GO:0008209;GO:0015721;GO:0006699;GO:0071395;GO:0044597;GO:0044598;GO:0042448;GO:0006693;GO:0001523;GO:0008202
A6NKF2,AT-rich interaction domain 3C,Liver,GO:0005737;GO:0045121;GO:0005634;GO:0003682;GO:0003677;GO:0000981;GO:0030225;GO:0045944;GO:0006357
P02774,GC vitamin D binding protein,Liver,GO:0072562;GO:0005737;GO:0005829;GO:0070062;GO:0005576;GO:0005615;GO:0043202;GO:0003779;GO:1902118;GO:0005499;GO:0090482;GO:0042359;GO:0051180
Q14994,Nuclear receptor subfamily 1 group I member 3,Liver,GO:0000785;GO:0005737;GO:0005856;GO:0005829;GO:0005654;GO:0005634;GO:0001228;GO:0003700;GO:0000981;GO:0004879;GO:0000978;GO:0000977;GO:1990837;GO:0008270;GO:0030154;GO:0000122;GO:0001649;GO:0045944;GO:0007165
P21439,ATP binding cassette subfamily B member 4,Liver,GO:0016324;GO:0030136;GO:0005737;GO:0005829;GO:0070062;GO:0005925;GO:0046581;GO:0016020;GO:0045121;GO:0005654;GO:0005886;GO:0140359;GO:0005524;GO:0016887;GO:0042626;GO:0090554;GO:0005548;GO:0032782;GO:1903413;GO:0055088;GO:0006629;GO:0045332;GO:0032376;GO:0061092;GO:2001140;GO:1901557;GO:0055085
Q9HB55,Cytochrome P450 family 3 subfamily A member 43,Liver,GO:0005789;GO:0101020;GO:0020037;GO:0005506;GO:0004497;GO:0016712;GO:0050649;GO:1903604;GO:0070989;GO:0008202
Q6ZQW0,"Indoleamine 2,3-dioxygenase 2",Liver,GO:0005737;GO:0005829;GO:0020037;GO:0033754;GO:0046872;GO:0004833;GO:0034354;GO:0002376;GO:0019441
P08697,Serpin family F member 2,Liver,GO:0072562;GO:0009986;GO:0062023;GO:0070062;GO:0005576;GO:0005615;GO:0005577;GO:0031093;GO:0004866;GO:0002020;GO:0042803;GO:0004867;GO:0006953;GO:0048514;GO:0030199;GO:0042730;GO:0002034;GO:0051918;GO:0010757;GO:0045597;GO:2000049;GO:0032967;GO:0070374;GO:0046330;GO:0048661;GO:0051496;GO:0045944;GO:0071636
Q9BZW4,Transmembrane 6 superfamily member 2,Liver,GO:0005789;GO:0033116;GO:0042802;GO:0055088;GO:0006629;GO:0019216
Q96K78,Adhesion G protein-coupled receptor G7,Liver,GO:0016020;GO:0005886;GO:0004930;GO:0007189;GO:0007166;GO:0007186
P22792,Carboxypeptidase N subunit 2,Liver,GO:0072562;GO:0070062;GO:0031012;GO:0005576;GO:0005615;GO:0030234;GO:0050821
P55318,Forkhead box A3,Liver,GO:0015629;GO:0000785;GO:0005654;GO:0005634;GO:0003700;GO:0000981;GO:0019904;GO:0000978;GO:1990837;GO:0000976;GO:0009653;GO:0030154;GO:0009267;GO:0006325;GO:0061484;GO:0001678;GO:0045944;GO:0006357;GO:0007283;GO:0006366
Q9NYQ3,Hydroxyacid oxidase 2,Liver,GO:0005829;GO:0005782;GO:0003973;GO:0010181;GO:0001561;GO:0019395
Q8NEV9,Interleukin 27,Liver,GO:0009986;GO:0005829;GO:0005788;GO:0005576;GO:0005615;GO:0005125;GO:0045523;GO:0005102;GO:0006954;GO:0045087;GO:0002230;GO:0032729;GO:0042129;GO:0045625;GO:0140459
P31213,Steroid 5 alpha-reductase 2,Liver,GO:0070852;GO:0005789;GO:0043025;GO:0003865;GO:0047751;GO:0033218;GO:0030283;GO:0006702;GO:0008209;GO:0018879;GO:0060348;GO:0030154;GO:0007267;GO:0018894;GO:0030540;GO:0021766;GO:0021854;GO:0030539;GO:0008584;GO:0018963;GO:1904614;GO:0032354;GO:0031667;GO:0043434;GO:0048545;GO:0033574;GO:0009410;GO:0006694;GO:0006706;GO:0061370
Q9UP52,Transferrin receptor 2,Liver,GO:0031410;GO:0009897;GO:1990712;GO:0005886;GO:0039706;GO:0004998;GO:0006953;GO:0071281;GO:0140298;GO:0006879;GO:0006826;GO:0060586;GO:0045807;GO:0090277;GO:1903319;GO:0045944;GO:0006898;GO:0010039;GO:0033572
O95045,Uridine phosphorylase 2,Liver,GO:0005829;GO:0045098;GO:0047847;GO:0042802;GO:0004850;GO:0006249;GO:0009116;GO:0044206;GO:0006218;GO:0046108
P28332,Alcohol dehydrogenase 6 (class V),Liver,GO:0005829;GO:0070062;GO:0004022;GO:0004745;GO:0008270;GO:0042573;GO:0042572
Q6IB77,Glycine-N-acyltransferase,Liver,GO:0005759;GO:0005739;GO:0016746;GO:0047961;GO:0047962;GO:0006637;GO:1901787;GO:0006544;GO:0032787;GO:0009636;GO:0006805
A6NDN3,Golgin A6 family member B,Liver,GO:0005801;GO:0000137;GO:0032580;GO:0007030
Q8WWZ8,Oncoprotein induced transcript 3,Liver,GO:0005635;GO:0005509;GO:0003014
P35503,UDP glucuronosyltransferase family 1 member A3,Liver,GO:0005783;GO:0005789;GO:0019899;GO:0004857;GO:0015020;GO:0046982;GO:0042803;GO:0001972;GO:0032782;GO:0052695;GO:0008210;GO:0052696;GO:2001030;GO:0045922;GO:0042573;GO:0070640;GO:0052697;GO:0006805
O95342,ATP binding cassette subfamily B member 11,Liver,GO:0016324;GO:0009986;GO:0005768;GO:0070062;GO:0000139;GO:0046581;GO:0046691;GO:0005886;GO:0055037;GO:0055038;GO:0015432;GO:0008559;GO:0005524;GO:0016887;GO:0015125;GO:0015126;GO:0015144;GO:0015721;GO:0006699;GO:0008206;GO:0015722;GO:0042632;GO:0006631;GO:0055088;GO:0055091;GO:0120189;GO:0016567;GO:1904251;GO:0031998;GO:0043627;GO:0045471;GO:0014070;GO:0006979;GO:0055085;GO:0046618;GO:0006805;GO:0006855
Q9Y5C1,Angiopoietin like 3,Liver,GO:0009986;GO:0062023;GO:0005769;GO:0005576;GO:0005615;GO:0005794;GO:0030027;GO:0004857;GO:0008083;GO:0008201;GO:0005178;GO:0004859;GO:0055090;GO:0001525;GO:0048844;GO:0007160;GO:0042632;GO:0008203;GO:0006631;GO:0006071;GO:0007229;GO:0055088;GO:0019915;GO:0051005;GO:0010519;GO:0009395;GO:0055091;GO:0006644;GO:0045766;GO:0030335;GO:0050996;GO:0009725;GO:0007165;GO:0070328
P06276,Butyrylcholinesterase,Liver,GO:0072562;GO:0005788;GO:0005576;GO:0005615;GO:0005641;GO:0005886;GO:0003990;GO:0001540;GO:0003824;GO:0033265;GO:0004104;GO:0019899;GO:0016788;GO:0042802;GO:0006581;GO:0019695;GO:0050783;GO:0007612;GO:0008285;GO:0050805;GO:0014016;GO:0016486;GO:0043279;GO:0051593;GO:0051384;GO:0006805
P20851,Complement component 4 binding protein beta,Liver,GO:0005576;GO:0005615;GO:0005886;GO:0007596;GO:0006958;GO:0045087;GO:0045959;GO:0045732;GO:1903027;GO:0009609
P07148,Fatty acid binding protein 1,Liver,GO:0045179;GO:0005829;GO:0070062;GO:0005654;GO:0005634;GO:0005782;GO:0032991;GO:0016209;GO:0032052;GO:0003682;GO:0005504;GO:1901363;GO:0005324;GO:0070538;GO:0005543;GO:0070301;GO:0071456;GO:0015908;GO:0050892;GO:0043066;GO:2000117;GO:0032000;GO:0033552
P50440,Glycine amidinotransferase,Liver,GO:0070062;GO:0005743;GO:0005758;GO:0005739;GO:0015067;GO:0015068;GO:0006601;GO:0006600;GO:0007611;GO:0014889;GO:0120162
P28845,Hydroxysteroid 11-beta dehydrogenase 1,Liver,GO:0005789;GO:0043231;GO:0016020;GO:0070524;GO:0047022;GO:0102196;GO:0050661;GO:0042803;GO:0005496;GO:0030324;GO:0006706
Q86VF5,Monoacylglycerol O-acyltransferase 3,Liver,GO:0005789;GO:1990578;GO:0003846;GO:0004144;GO:0006071;GO:0006640;GO:0019432
Q9P0Z9,Pipecolic acid and sarcosine oxidase,Liver,GO:0005829;GO:0005782;GO:0005777;GO:0050660;GO:0050031;GO:0008115;GO:0033514;GO:0006554
P11168,Solute carrier family 2 member 2,Liver,GO:0016324;GO:0005903;GO:0005911;GO:0005737;GO:0016020;GO:0005886;GO:0055056;GO:0033300;GO:0005353;GO:0005354;GO:0015149;GO:0005975;GO:0046323;GO:1904659;GO:0070837;GO:0015755;GO:0015757;GO:0035774
P43652,Afamin,Liver,GO:0072562;GO:0005737;GO:0070062;GO:0005576;GO:0005615;GO:0008431;GO:0050821;GO:0071693;GO:0051180
Q6UXH0,Angiopoietin like 8,Liver,GO:0005576;GO:0005179;GO:0048469;GO:0045444;GO:0006629;GO:0010954;GO:0019216;GO:0050746;GO:0070328
Q14520,Hyaluronan binding protein 2,Liver,GO:0005576;GO:0005615;GO:0005509;GO:0005539;GO:0008233;GO:0004252;GO:0007155;GO:0006508
P50053,Ketohexokinase,Liver,GO:0005737;GO:0005829;GO:0070062;GO:0005524;GO:0070061;GO:0042802;GO:0004454;GO:0042803;GO:0006000;GO:0070873;GO:0009750;GO:0009749;GO:0032868;GO:0009744;GO:0010043
